10	2.997686e-04
11	7.738632e-01
12	1.448532e-04
13	6.705887e-01
14	7.828237e-05
15	5.912268e-01
16	4.592360e-05
17	5.284605e-01
18	2.868526e-05
19	4.776334e-01
20	1.882763e-05
21	4.356626e-01
22	1.286318e-05
23	4.004337e-01
24	9.084225e-06
25	3.704513e-01
26	6.596484e-06
27	3.446297e-01
28	4.904918e-06
29	3.221620e-01
30	3.722422e-06
31	3.024366e-01
32	2.875736e-06
33	2.849817e-01
34	2.256654e-06
35	2.694275e-01
36	1.795549e-06
37	2.554802e-01
38	1.446423e-06
39	2.429035e-01
40	1.178173e-06
41	2.315051e-01
42	9.693227e-07
43	2.211270e-01
44	8.047651e-07
45	2.116384e-01
46	6.736915e-07
47	2.029297e-01
48	5.682486e-07
49	1.949087e-01
50	4.826508e-07
51	1.874970e-01
52	4.125801e-07
53	1.806279e-01
54	3.547760e-07
55	1.742439e-01
56	3.067496e-07
57	1.682954e-01
58	2.665817e-07
59	1.627394e-01
60	2.327785e-07
61	1.575383e-01
62	2.041672e-07
63	1.526591e-01
64	1.798198e-07
65	1.480729e-01
66	1.589959e-07
67	1.437541e-01
68	1.411009e-07
69	1.396799e-01
70	1.256541e-07
71	1.358302e-01
72	1.122644e-07
73	1.321870e-01
74	1.006116e-07
75	1.287339e-01
76	9.043223e-08
77	1.254567e-01
78	8.150827e-08
79	1.223420e-01
80	7.365843e-08
81	1.193783e-01
82	6.673123e-08
83	1.165546e-01
84	6.059955e-08
85	1.138614e-01
86	5.515623e-08
87	1.112899e-01
88	5.031059e-08
89	1.088319e-01
90	4.598558e-08
91	1.064801e-01
92	4.211550e-08
93	1.042277e-01
94	3.864410e-08
95	1.020687e-01
96	3.552312e-08
97	9.999720e-02
98	3.271093e-08
99	9.800814e-02
100	3.017161e-08
101	9.609665e-02
102	2.787397e-08
103	9.425828e-02
104	2.579094e-08
105	9.248891e-02
106	2.389891e-08
107	9.078473e-02
108	2.217724e-08
109	8.914220e-02
110	2.060785e-08
111	8.755804e-02
112	1.917486e-08
113	8.602919e-02
114	1.786428e-08
115	8.455281e-02
116	1.666379e-08
117	8.312623e-02
118	1.556247e-08
119	8.174699e-02
120	1.455064e-08
121	8.041277e-02
122	1.361973e-08
123	7.912138e-02
124	1.276208e-08
125	7.787082e-02
126	1.197090e-08
127	7.665917e-02
128	1.124009e-08
129	7.548464e-02
130	1.056420e-08
131	7.434555e-02
132	9.938362e-09
133	7.324033e-02
134	9.358189e-09
135	7.216748e-02
136	8.819741e-09
137	7.112560e-02
138	8.319469e-09
139	7.011338e-02
140	7.854168e-09
141	6.912956e-02
142	7.420948e-09
143	6.817296e-02
144	7.017189e-09
145	6.724247e-02
146	6.640520e-09
147	6.633704e-02
148	6.288789e-09
149	6.545567e-02
150	5.960040e-09
151	6.459740e-02
152	5.652495e-09
153	6.376135e-02
154	5.364534e-09
155	6.294667e-02
156	5.094679e-09
157	6.215254e-02
158	4.841580e-09
159	6.137819e-02
160	4.604005e-09
161	6.062290e-02
162	4.380826e-09
163	5.988597e-02
164	4.171007e-09
165	5.916674e-02
166	3.973600e-09
167	5.846458e-02
168	3.787736e-09
169	5.777888e-02
170	3.612612e-09
171	5.710909e-02
172	3.447494e-09
173	5.645464e-02
174	3.291702e-09
175	5.581503e-02
176	3.144612e-09
177	5.518974e-02
178	3.005646e-09
179	5.457830e-02
180	2.874273e-09
181	5.398027e-02
182	2.750000e-09
183	5.339520e-02
184	2.632371e-09
185	5.282267e-02
186	2.520965e-09
187	5.226229e-02
188	2.415391e-09
189	5.171367e-02
190	2.315286e-09
191	5.117646e-02
192	2.220313e-09
193	5.065028e-02
194	2.130161e-09
195	5.013482e-02
196	2.044538e-09
197	4.962974e-02
198	1.963174e-09
199	4.913474e-02
200	1.885818e-09
201	4.864951e-02
202	1.812235e-09
203	4.817378e-02
204	1.742205e-09
205	4.770725e-02
206	1.675526e-09
207	4.724968e-02
208	1.612007e-09
209	4.680080e-02
210	1.551470e-09
211	4.636036e-02
212	1.493747e-09
213	4.592814e-02
214	1.438685e-09
215	4.550391e-02
216	1.386136e-09
217	4.508744e-02
218	1.335964e-09
219	4.467852e-02
220	1.288043e-09
221	4.427695e-02
222	1.242251e-09
223	4.388254e-02
224	1.198475e-09
225	4.349509e-02
226	1.156612e-09
227	4.311442e-02
228	1.116560e-09
229	4.274036e-02
230	1.078227e-09
231	4.237273e-02
232	1.041525e-09
233	4.201137e-02
234	1.006371e-09
235	4.165613e-02
236	9.726884e-10
237	4.130684e-02
238	9.404030e-10
239	4.096336e-02
240	9.094461e-10
241	4.062554e-02
242	8.797526e-10
243	4.029325e-02
244	8.512611e-10
245	3.996635e-02
246	8.239137e-10
247	3.964472e-02
248	7.976558e-10
249	3.932821e-02
250	7.724356e-10
251	3.901673e-02
252	7.482044e-10
253	3.871013e-02
254	7.249159e-10
255	3.840832e-02
256	7.025264e-10
257	3.811118e-02
258	6.809948e-10
259	3.781860e-02
260	6.602817e-10
261	3.753047e-02
262	6.403502e-10
263	3.724671e-02
264	6.211652e-10
265	3.696720e-02
266	6.026932e-10
267	3.669186e-02
268	5.849029e-10
269	3.642059e-02
270	5.677641e-10
271	3.615330e-02
272	5.512485e-10
273	3.588990e-02
274	5.353291e-10
275	3.563031e-02
276	5.199802e-10
277	3.537446e-02
278	5.051775e-10
279	3.512225e-02
280	4.908978e-10
281	3.487361e-02
282	4.771192e-10
283	3.462846e-02
284	4.638206e-10
285	3.438674e-02
286	4.509821e-10
287	3.414837e-02
288	4.385847e-10
289	3.391329e-02
290	4.266105e-10
291	3.368141e-02
292	4.150421e-10
293	3.345269e-02
294	4.038632e-10
295	3.322705e-02
296	3.930581e-10
297	3.300443e-02
298	3.826120e-10
299	3.278478e-02
300	3.725107e-10
301	3.256803e-02
302	3.627404e-10
303	3.235413e-02
304	3.532885e-10
305	3.214302e-02
306	3.441424e-10
307	3.193465e-02
308	3.352903e-10
309	3.172896e-02
310	3.267211e-10
311	3.152591e-02
312	3.184238e-10
313	3.132543e-02
314	3.103883e-10
315	3.112749e-02
316	3.026047e-10
317	3.093204e-02
318	2.950636e-10
319	3.073902e-02
320	2.877559e-10
321	3.054840e-02
322	2.806730e-10
323	3.036013e-02
324	2.738067e-10
325	3.017417e-02
326	2.671492e-10
327	2.999046e-02
328	2.606927e-10
329	2.980899e-02
330	2.544301e-10
331	2.962969e-02
332	2.483545e-10
333	2.945254e-02
334	2.424591e-10
335	2.927750e-02
336	2.367376e-10
337	2.910452e-02
338	2.311839e-10
339	2.893357e-02
340	2.257921e-10
341	2.876463e-02
342	2.205566e-10
343	2.859764e-02
344	2.154719e-10
345	2.843258e-02
346	2.105330e-10
347	2.826941e-02
348	2.057347e-10
349	2.810811e-02
350	2.010724e-10
351	2.794864e-02
352	1.965413e-10
353	2.779096e-02
354	1.921372e-10
355	2.763506e-02
356	1.878558e-10
357	2.748090e-02
358	1.836930e-10
359	2.732844e-02
360	1.796448e-10
361	2.717767e-02
362	1.757075e-10
363	2.702855e-02
364	1.718776e-10
365	2.688106e-02
366	1.681514e-10
367	2.673517e-02
368	1.645256e-10
369	2.659086e-02
370	1.609970e-10
371	2.644809e-02
372	1.575626e-10
373	2.630685e-02
374	1.542192e-10
375	2.616711e-02
376	1.509640e-10
377	2.602885e-02
378	1.477943e-10
379	2.589204e-02
380	1.447073e-10
381	2.575666e-02
382	1.417005e-10
383	2.562269e-02
384	1.387714e-10
385	2.549010e-02
386	1.359176e-10
387	2.535889e-02
388	1.331368e-10
389	2.522901e-02
390	1.304267e-10
391	2.510046e-02
392	1.277853e-10
393	2.497321e-02
394	1.252103e-10
395	2.484725e-02
396	1.226999e-10
397	2.472255e-02
398	1.202521e-10
399	2.459909e-02
