0.000000	0.000000	0.000000
0.010000	0.008881	0.001119
0.020000	0.017813	0.002186
0.030000	0.026795	0.003201
0.040000	0.035822	0.004167
0.050000	0.044894	0.005085
0.060000	0.054008	0.005956
0.070000	0.063161	0.006782
0.080000	0.072352	0.007563
0.090000	0.081578	0.008301
0.100000	0.090837	0.008996
0.110000	0.100127	0.009651
0.120000	0.109446	0.010266
0.130000	0.118792	0.010842
0.140000	0.128162	0.011381
0.150000	0.137555	0.011883
0.160000	0.146968	0.012350
0.170000	0.156400	0.012782
0.180000	0.165848	0.013182
0.190000	0.175311	0.013548
0.200000	0.184786	0.013883
0.210000	0.194271	0.014189
0.220000	0.203765	0.014465
0.230000	0.213265	0.014713
0.240000	0.222770	0.014933
0.250000	0.232278	0.015126
0.260000	0.241787	0.015294
0.270000	0.251295	0.015436
0.280000	0.260801	0.015555
0.290000	0.270301	0.015651
0.300000	0.279796	0.015724
0.310000	0.289282	0.015777
0.320000	0.298758	0.015809
0.330000	0.308223	0.015820
0.340000	0.317675	0.015812
0.350000	0.327111	0.015787
0.360000	0.336531	0.015743
0.370000	0.345933	0.015682
0.380000	0.355315	0.015605
0.390000	0.364675	0.015513
0.400000	0.374011	0.015407
0.410000	0.383324	0.015285
0.420000	0.392609	0.015151
0.430000	0.401867	0.015004
0.440000	0.411095	0.014844
0.450000	0.420293	0.014673
0.460000	0.429458	0.014490
0.470000	0.438589	0.014297
0.480000	0.447685	0.014094
0.490000	0.456744	0.013882
0.500000	0.465764	0.013662
0.510000	0.474745	0.013432
0.520000	0.483685	0.013195
0.530000	0.492583	0.012950
0.540000	0.501437	0.012699
0.550000	0.510245	0.012442
0.560000	0.519008	0.012178
0.570000	0.527722	0.011910
0.580000	0.536388	0.011636
0.590000	0.545003	0.011358
0.600000	0.553566	0.011076
0.610000	0.562077	0.010790
0.620000	0.570534	0.010501
0.630000	0.578936	0.010209
0.640000	0.587281	0.009914
0.650000	0.595569	0.009617
0.660000	0.603798	0.009319
0.670000	0.611967	0.009019
0.680000	0.620075	0.008718
0.690000	0.628121	0.008416
0.700000	0.636104	0.008114
0.710000	0.644023	0.007811
0.720000	0.651876	0.007509
0.730000	0.659663	0.007207
