0.000000	0.000000
0.010000	385604134.572031
0.020000	744147559.292971
0.030000	1076877608.244306
0.040000	1384996366.231925
0.050000	1669662039.982573
0.060000	1931990293.679764
0.070000	2173055549.646103
0.080000	2393892254.963006
0.090000	2595496114.803018
0.100000	2778825293.234578
0.110000	2944801582.243798
0.120000	3094311539.703004
0.130000	3228207597.001096
0.140000	3347309137.036401
0.150000	3452403543.258550
0.160000	3544247220.432053
0.170000	3623566587.780572
0.180000	3691059045.157513
0.190000	3747393912.875403
0.200000	3793213345.813602
0.210000	3829133222.411105
0.220000	3855744009.139002
0.230000	3873611601.034464
0.240000	3883278138.866640
0.250000	3885262803.492565
0.260000	3880062587.949940
0.270000	3868153047.822028
0.280000	3849989030.398896
0.290000	3826005383.148159
0.300000	3796617641.997653
0.310000	3762222699.921938
0.320000	3723199456.314016
0.330000	3679909447.613636
0.340000	3632697459.653400
0.350000	3581892122.174212
0.360000	3527806485.951825
0.370000	3470738582.966912
0.380000	3410971970.041771
0.390000	3348776256.357632
0.400000	3284407615.257610
0.410000	3218109280.731648
0.420000	3150112028.971101
0.430000	3080634645.372190
0.440000	3009884377.359326
0.450000	2938057373.391143
0.460000	2865339108.504044
0.470000	2791904796.740414
0.480000	2717919790.800759
0.490000	2643539969.251737
0.500000	2568912111.614459
0.510000	2494174261.650375
0.520000	2419456079.154839
0.530000	2344879180.561532
0.540000	2270557468.654145
0.550000	2196597451.674901
0.560000	2123098552.113106
0.570000	2050153405.450306
0.580000	1977848149.132463
0.590000	1906262702.033295
0.600000	1835471034.666893
0.610000	1765541430.401771
0.620000	1696536737.922689
0.630000	1628514615.180882
0.640000	1561527765.067716
0.650000	1495624163.041325
0.660000	1430847276.930393
0.670000	1367236279.133990
0.680000	1304826251.431197
0.690000	1243648382.609223
0.700000	1183730159.113715
0.710000	1125095548.920176
0.720000	1067765178.820577
0.730000	1011756505.314644
0.740000	957083979.290735
0.750000	903759204.676700
0.760000	851791091.236815
0.770000	801186001.686553
0.780000	751947893.292736
0.790000	704078454.122560
0.800000	657577234.100910
0.810000	612441771.031470
0.820000	568667711.733245
0.830000	526248928.440381
0.840000	485177630.609426
0.850000	445444472.274578
0.860000	407038655.087927
0.870000	369948027.178213
0.880000	334159177.958264
0.890000	299657529.007900
0.900000	266427421.155913
0.910000	234452197.881491
0.920000	203714285.152381
0.930000	174195267.814030
0.940000	145875962.640973
0.950000	118736488.158822
0.960000	92756331.342361
0.970000	67914411.292472
0.980000	44189139.991900
0.990000	21558480.237179
1.000000	0.841471
1.010000	-20509070.799509
1.020000	-39991798.688767
1.030000	-58471490.669249
1.040000	-75971653.240105
1.050000	-92515948.665434
1.060000	-108128154.295224
1.070000	-122832124.020398
1.080000	-136651751.786067
1.090000	-149610937.089208
1.100000	-161733552.389038
1.110000	-173043412.360401
1.120000	-183564244.922436
1.130000	-193319663.976751
1.140000	-202333143.791185
1.150000	-210627994.967101
1.160000	-218227341.929934
1.170000	-225154101.884491
1.180000	-231430965.178185
1.190000	-237080377.017089
1.200000	-242124520.481302
1.210000	-246585300.787733
1.220000	-250484330.749927
1.230000	-253842917.386137
1.240000	-256682049.628244
1.250000	-259022387.085651
1.260000	-260884249.819623
1.270000	-262287609.084954
1.280000	-263252078.997164
1.290000	-263796909.084755
1.300000	-263940977.687293
1.310000	-263702786.161372
1.320000	-263100453.857678
1.330000	-262151713.833595
1.340000	-260873909.266910
1.350000	-259283990.537312
1.360000	-257398512.943470
1.370000	-255233635.024538
1.380000	-252805117.455970
1.390000	-250128322.490525
1.400000	-247218213.916369
1.410000	-244089357.505062
1.420000	-240755921.923232
1.430000	-237231680.082594
1.440000	-233530010.903853
1.450000	-229663901.470937
1.460000	-225645949.552779
1.470000	-221488366.470725
1.480000	-217202980.290424
1.490000	-212801239.317819
1.500000	-208294215.879617
1.510000	-203692610.369338
1.520000	-199006755.540741
1.530000	-194246621.031147
1.540000	-189421818.097798
1.550000	-184541604.551090
1.560000	-179614889.869105
