1.000000e-04	2.000000e-04	1.965117e-20	1.000000e-06
4.000000e-04	2.000000e-04	4.499999e-08	1.000000e-06
6.000000e-04	2.000000e-04	4.499998e-08	1.000000e-06
8.000000e-04	2.000000e-04	4.499997e-08	1.000000e-06
1.000000e-03	2.000000e-04	4.499996e-08	1.000000e-06
1.200000e-03	2.000000e-04	4.499994e-08	1.000000e-06
1.400000e-03	2.000000e-04	4.499991e-08	1.000000e-06
1.600000e-03	2.000000e-04	4.499989e-08	1.000000e-06
1.800000e-03	2.000000e-04	4.499985e-08	1.000000e-06
2.000000e-03	2.000000e-04	4.499982e-08	1.000000e-06
2.200000e-03	2.000000e-04	4.499978e-08	1.000000e-06
2.400000e-03	2.000000e-04	4.499974e-08	1.000000e-06
2.600000e-03	2.000000e-04	4.499970e-08	1.000000e-06
2.800000e-03	2.000000e-04	4.499965e-08	1.000000e-06
3.000000e-03	2.000000e-04	4.499960e-08	1.000000e-06
3.200000e-03	2.000000e-04	4.499954e-08	1.000000e-06
3.400000e-03	2.000000e-04	4.499948e-08	1.000000e-06
3.600000e-03	2.000000e-04	4.499942e-08	1.000000e-06
3.800000e-03	2.000000e-04	4.499935e-08	1.000000e-06
4.000000e-03	2.000000e-04	4.499928e-08	1.000000e-06
4.200000e-03	2.000000e-04	4.499921e-08	1.000000e-06
4.400000e-03	2.000000e-04	4.499913e-08	1.000000e-06
4.600000e-03	2.000000e-04	4.499905e-08	1.000000e-06
4.800000e-03	2.000000e-04	4.499896e-08	1.000000e-06
5.000000e-03	2.000000e-04	4.499888e-08	1.000000e-06
5.200000e-03	2.000000e-04	4.499878e-08	1.000000e-06
5.400000e-03	2.000000e-04	4.499869e-08	1.000000e-06
5.600000e-03	2.000000e-04	4.499859e-08	1.000000e-06
5.800000e-03	2.000000e-04	4.499849e-08	1.000000e-06
6.000000e-03	2.000000e-04	4.499838e-08	1.000000e-06
6.200000e-03	2.000000e-04	4.499827e-08	1.000000e-06
6.400000e-03	2.000000e-04	4.499816e-08	1.000000e-06
6.600000e-03	2.000000e-04	4.499804e-08	1.000000e-06
6.800000e-03	2.000000e-04	4.499792e-08	1.000000e-06
7.000000e-03	2.000000e-04	4.499780e-08	1.000000e-06
7.200000e-03	2.000000e-04	4.499767e-08	1.000000e-06
7.400000e-03	2.000000e-04	4.499754e-08	1.000000e-06
7.600000e-03	2.000000e-04	4.499740e-08	1.000000e-06
7.800000e-03	2.000000e-04	4.499726e-08	1.000000e-06
8.000000e-03	2.000000e-04	4.499712e-08	1.000000e-06
8.200000e-03	2.000000e-04	4.499697e-08	1.000000e-06
8.400000e-03	2.000000e-04	4.499683e-08	1.000000e-06
8.600000e-03	2.000000e-04	4.499667e-08	1.000000e-06
8.800000e-03	2.000000e-04	4.499652e-08	1.000000e-06
9.000000e-03	2.000000e-04	4.499636e-08	1.000000e-06
9.200000e-03	2.000000e-04	4.499619e-08	1.000000e-06
9.400000e-03	2.000000e-04	4.499602e-08	1.000000e-06
9.600000e-03	2.000000e-04	4.499585e-08	1.000000e-06
9.800000e-03	2.000000e-04	4.499568e-08	1.000000e-06
1.000000e-02	2.000000e-04	4.499550e-08	1.000000e-06
1.020000e-02	2.000000e-04	4.499532e-08	1.000000e-06
1.040000e-02	2.000000e-04	4.499513e-08	1.000000e-06
1.060000e-02	2.000000e-04	4.499494e-08	1.000000e-06
1.080000e-02	2.000000e-04	4.499475e-08	1.000000e-06
1.100000e-02	2.000000e-04	4.499456e-08	1.000000e-06
1.120000e-02	2.000000e-04	4.499436e-08	1.000000e-06
1.140000e-02	2.000000e-04	4.499415e-08	1.000000e-06
1.160000e-02	2.000000e-04	4.499395e-08	1.000000e-06
1.180000e-02	2.000000e-04	4.499374e-08	1.000000e-06
1.200000e-02	2.000000e-04	4.499352e-08	1.000000e-06
1.220000e-02	2.000000e-04	4.499330e-08	1.000000e-06
1.240000e-02	2.000000e-04	4.499308e-08	1.000000e-06
1.260000e-02	2.000000e-04	4.499286e-08	1.000000e-06
1.280000e-02	2.000000e-04	4.499263e-08	1.000000e-06
1.300000e-02	2.000000e-04	4.499240e-08	1.000000e-06
1.320000e-02	2.000000e-04	4.499216e-08	1.000000e-06
