0.000000e+00	0.000000e+00	3.535354e+00
3.535354e+00	2.180055e-01	3.535354e+00
7.070707e+00	8.703625e-01	3.535354e+00
1.060606e+01	1.952102e+00	3.535354e+00
1.414141e+01	3.454974e+00	3.535354e+00
1.767677e+01	5.367493e+00	3.535354e+00
2.121212e+01	7.675008e+00	3.535354e+00
2.474747e+01	1.035978e+01	3.535354e+00
2.828283e+01	1.340109e+01	3.535354e+00
3.181818e+01	1.677536e+01	3.535354e+00
3.535354e+01	2.045626e+01	3.535354e+00
3.888889e+01	2.441492e+01	3.535354e+00
4.242424e+01	2.862002e+01	3.535354e+00
4.595960e+01	3.303804e+01	3.535354e+00
4.949495e+01	3.763342e+01	3.535354e+00
5.303030e+01	4.236876e+01	3.535354e+00
5.656566e+01	4.720504e+01	3.535354e+00
6.010101e+01	5.210190e+01	3.535354e+00
6.363636e+01	5.701779e+01	3.535354e+00
6.717172e+01	6.191027e+01	3.535354e+00
7.070707e+01	6.673628e+01	3.535354e+00
7.424242e+01	7.145234e+01	3.535354e+00
7.777778e+01	7.601486e+01	3.535354e+00
8.131313e+01	8.038035e+01	3.535354e+00
8.484848e+01	8.450576e+01	3.535354e+00
8.838384e+01	8.834868e+01	3.535354e+00
9.191919e+01	9.186763e+01	3.535354e+00
9.545455e+01	9.502232e+01	3.535354e+00
9.898990e+01	9.777390e+01	3.535354e+00
1.025253e+02	1.000852e+02	3.535354e+00
1.060606e+02	1.019210e+02	3.535354e+00
1.095960e+02	1.032483e+02	3.535354e+00
1.131313e+02	1.040363e+02	3.535354e+00
1.166667e+02	1.042571e+02	3.535354e+00
1.202020e+02	1.038854e+02	3.535354e+00
1.237374e+02	1.028990e+02	3.535354e+00
1.272727e+02	1.012788e+02	3.535354e+00
1.308081e+02	9.900901e+01	3.535354e+00
1.343434e+02	9.607746e+01	3.535354e+00
1.378788e+02	9.247548e+01	3.535354e+00
1.414141e+02	8.819812e+01	3.535354e+00
1.449495e+02	8.324425e+01	3.535354e+00
1.484848e+02	7.761660e+01	3.535354e+00
1.520202e+02	7.132183e+01	3.535354e+00
1.555556e+02	6.437056e+01	3.535354e+00
1.590909e+02	5.677735e+01	3.535354e+00
1.626263e+02	4.856075e+01	3.535354e+00
1.661616e+02	3.974320e+01	3.535354e+00
1.696970e+02	3.035102e+01	3.535354e+00
1.732323e+02	2.041435e+01	3.535354e+00
1.767677e+02	9.967004e+00	3.535354e+00
1.803030e+02	-9.535960e-01	3.535354e+00
1.838384e+02	-1.230657e+01	3.535354e+00
1.873737e+02	-2.404774e+01	3.535354e+00
1.909091e+02	-3.612978e+01	3.535354e+00
1.944444e+02	-4.850244e+01	3.535354e+00
1.979798e+02	-6.111273e+01	3.535354e+00
2.015152e+02	-7.390513e+01	3.535354e+00
2.050505e+02	-8.682187e+01	3.535354e+00
2.085859e+02	-9.980315e+01	3.535354e+00
2.121212e+02	-1.127874e+02	3.535354e+00
2.156566e+02	-1.257117e+02	3.535354e+00
2.191919e+02	-1.385118e+02	3.535354e+00
2.227273e+02	-1.511226e+02	3.535354e+00
2.262626e+02	-1.634784e+02	3.535354e+00
2.297980e+02	-1.755136e+02	3.535354e+00
2.333333e+02	-1.871621e+02	3.535354e+00
2.368687e+02	-1.983586e+02	3.535354e+00
2.404040e+02	-2.090385e+02	3.535354e+00
2.439394e+02	-2.191380e+02	3.535354e+00
2.474747e+02	-2.285951e+02	3.535354e+00
2.510101e+02	-2.373491e+02	3.535354e+00
2.545455e+02	-2.453416e+02	3.535354e+00
2.580808e+02	-2.525165e+02	3.535354e+00
2.616162e+02	-2.588204e+02	3.535354e+00
2.651515e+02	-2.642027e+02	3.535354e+00
2.686869e+02	-2.686163e+02	3.535354e+00
2.722222e+02	-2.720175e+02	3.535354e+00
2.757576e+02	-2.743665e+02	3.535354e+00
2.792929e+02	-2.756274e+02	3.535354e+00
2.828283e+02	-2.757689e+02	3.535354e+00
2.863636e+02	-2.747639e+02	3.535354e+00
2.898990e+02	-2.725903e+02	3.535354e+00
2.934343e+02	-2.692308e+02	3.535354e+00
2.969697e+02	-2.646732e+02	3.535354e+00
3.005051e+02	-2.589105e+02	3.535354e+00
3.040404e+02	-2.519410e+02	3.535354e+00
3.075758e+02	-2.437685e+02	3.535354e+00
3.111111e+02	-2.344023e+02	3.535354e+00
3.146465e+02	-2.238572e+02	3.535354e+00
3.181818e+02	-2.121538e+02	3.535354e+00
3.217172e+02	-1.993179e+02	3.535354e+00
3.252525e+02	-1.853811e+02	3.535354e+00
3.287879e+02	-1.703805e+02	3.535354e+00
3.323232e+02	-1.543585e+02	3.535354e+00
3.358586e+02	-1.373629e+02	3.535354e+00
3.393939e+02	-1.194465e+02	3.535354e+00
3.429293e+02	-1.006675e+02	3.535354e+00
3.464646e+02	-8.108842e+01	3.535354e+00
3.500000e+02	-6.077686e+01	3.535354e+00
