0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-0.000000e+00
1.767677e-01	5.453589e-04	-1.288539e+09	1.288539e+09	-2.505667e+209
3.535354e-01	2.181425e-03	-1.978886e+09	1.978886e+09	-3.843272e+209
5.303030e-01	4.908168e-03	-2.268441e+09	2.268441e+09	-4.400091e+209
7.070707e-01	8.725534e-03	-2.299403e+09	2.299403e+09	-4.454534e+209
8.838384e-01	1.363345e-02	-2.172628e+09	2.172628e+09	-4.203636e+209
1.060606e+00	1.963183e-02	-1.958278e+09	1.958278e+09	-3.784128e+209
1.237374e+00	2.672055e-02	-1.703952e+09	1.703952e+09	-3.288517e+209
1.414141e+00	3.489948e-02	-1.440868e+09	1.440868e+09	-2.777266e+209
1.590909e+00	4.416846e-02	-1.188515e+09	1.188515e+09	-2.287957e+209
1.767677e+00	5.452732e-02	-9.581319e+08	9.581319e+08	-1.842119e+209
1.944444e+00	6.597586e-02	-7.552884e+08	7.552884e+08	-1.450287e+209
2.121212e+00	7.851386e-02	-5.817688e+08	5.817688e+08	-1.115679e+209
2.297980e+00	9.214109e-02	-4.369384e+08	4.369384e+08	-8.368669e+208
2.474747e+00	1.068573e-01	-3.187126e+08	3.187126e+08	-6.096521e+208
2.651515e+00	1.226621e-01	-2.242343e+08	2.242343e+08	-4.283816e+208
2.828283e+00	1.395554e-01	-1.503324e+08	1.503324e+08	-2.868314e+208
3.005051e+00	1.575367e-01	-9.382306e+07	9.382306e+07	-1.787838e+208
3.181818e+00	1.766058e-01	-5.169619e+07	5.169619e+07	-9.838324e+207
3.358586e+00	1.967621e-01	-2.122173e+07	2.122173e+07	-4.033542e+207
3.535354e+00	2.180055e-01	2.180055e-01	2.123305e-11	4.030518e+189
3.712121e+00	2.403354e-01	1.402511e+07	1.402511e+07	2.658868e+207
3.888889e+00	2.637515e-01	2.257698e+07	2.257698e+07	4.274620e+207
4.065657e+00	2.882533e-01	2.707139e+07	2.707139e+07	5.118972e+207
4.242424e+00	3.138403e-01	2.864933e+07	2.864933e+07	5.410366e+207
4.419192e+00	3.405120e-01	2.821283e+07	2.821283e+07	5.321059e+207
4.595960e+00	3.682680e-01	2.646075e+07	2.646075e+07	4.984160e+207
4.772727e+00	3.971076e-01	2.392264e+07	2.392264e+07	4.500251e+207
4.949495e+00	4.270305e-01	2.098958e+07	2.098958e+07	3.943380e+207
5.126263e+00	4.580359e-01	1.794146e+07	1.794146e+07	3.366349e+207
5.303030e+00	4.901233e-01	1.497047e+07	1.497047e+07	2.805258e+207
5.479798e+00	5.232921e-01	1.220106e+07	1.220106e+07	2.283336e+207
5.656566e+00	5.575416e-01	9.706385e+06	9.706385e+06	1.814113e+207
5.833333e+00	5.928713e-01	7.521864e+06	7.521864e+06	1.403996e+207
6.010101e+00	6.292804e-01	5.655930e+06	5.655929e+06	1.054332e+207
6.186869e+00	6.667682e-01	4.098552e+06	4.098552e+06	7.630207e+206
6.363636e+00	7.053340e-01	2.827810e+06	2.827809e+06	5.257602e+206
6.540404e+00	7.449771e-01	1.814852e+06	1.814852e+06	3.369843e+206
6.717172e+00	7.856967e-01	1.027560e+06	1.027559e+06	1.905486e+206
6.893939e+00	8.274921e-01	4.331578e+05	4.331570e+05	8.021833e+205
7.070707e+00	8.703625e-01	8.703625e-01	4.447415e-12	8.225547e+188
7.247475e+00	9.143070e-01	-3.012725e+05	3.012735e+05	-5.564757e+205
7.424242e+00	9.593248e-01	-4.970734e+05	4.970744e+05	-9.169257e+205
7.601010e+00	1.005415e+00	-6.105486e+05	6.105496e+05	-1.124761e+206
7.777778e+00	1.052577e+00	-6.615219e+05	6.615230e+05	-1.217056e+206
7.954545e+00	1.100809e+00	-6.666107e+05	6.666118e+05	-1.224796e+206
8.131313e+00	1.150111e+00	-6.394537e+05	6.394549e+05	-1.173344e+206
8.308081e+00	1.200482e+00	-5.910065e+05	5.910077e+05	-1.083010e+206
8.484848e+00	1.251921e+00	-5.298667e+05	5.298679e+05	-9.696837e+205
8.661616e+00	1.304427e+00	-4.626066e+05	4.626079e+05	-8.454695e+205
