0.000000e+00	0.000000e+00	-5.776018e+01	5.776018e+01
3.535354e+00	2.180055e-01	-5.776018e+01	5.797819e+01
7.070707e+00	8.703625e-01	-5.776018e+01	5.863055e+01
1.060606e+01	1.952102e+00	-5.776018e+01	5.971228e+01
1.414141e+01	3.454974e+00	-5.776018e+01	6.121516e+01
1.767677e+01	5.367493e+00	-5.776018e+01	6.312768e+01
2.121212e+01	7.675008e+00	-5.776018e+01	6.543519e+01
2.474747e+01	1.035978e+01	-5.776018e+01	6.811996e+01
2.828283e+01	1.340109e+01	-5.776018e+01	7.116127e+01
3.181818e+01	1.677536e+01	-5.776018e+01	7.453554e+01
3.535354e+01	2.045626e+01	-5.776018e+01	7.821644e+01
3.888889e+01	2.441492e+01	-5.776018e+01	8.217510e+01
4.242424e+01	2.862002e+01	-5.776018e+01	8.638020e+01
4.595960e+01	3.303804e+01	-5.776018e+01	9.079823e+01
4.949495e+01	3.763342e+01	-5.776018e+01	9.539360e+01
5.303030e+01	4.236876e+01	-5.776018e+01	1.001289e+02
5.656566e+01	4.720504e+01	-5.776018e+01	1.049652e+02
6.010101e+01	5.210190e+01	-5.776018e+01	1.098621e+02
6.363636e+01	5.701779e+01	-5.776018e+01	1.147780e+02
6.717172e+01	6.191027e+01	-5.776018e+01	1.196705e+02
7.070707e+01	6.673628e+01	-5.776018e+01	1.244965e+02
7.424242e+01	7.145234e+01	-5.776018e+01	1.292125e+02
7.777778e+01	7.601486e+01	-5.776018e+01	1.337750e+02
8.131313e+01	8.038035e+01	-5.776018e+01	1.381405e+02
8.484848e+01	8.450576e+01	-5.776018e+01	1.422659e+02
8.838384e+01	8.834868e+01	-5.776018e+01	1.461089e+02
9.191919e+01	9.186763e+01	-5.776018e+01	1.496278e+02
9.545455e+01	9.502232e+01	-5.776018e+01	1.527825e+02
9.898990e+01	9.777390e+01	-5.776018e+01	1.555341e+02
1.025253e+02	1.000852e+02	-5.776018e+01	1.578454e+02
1.060606e+02	1.019210e+02	-5.776018e+01	1.596812e+02
1.095960e+02	1.032483e+02	-5.776018e+01	1.610085e+02
1.131313e+02	1.040363e+02	-5.776018e+01	1.617965e+02
1.166667e+02	1.042571e+02	-5.776018e+01	1.620173e+02
1.202020e+02	1.038854e+02	-5.776018e+01	1.616456e+02
1.237374e+02	1.028990e+02	-5.776018e+01	1.606592e+02
1.272727e+02	1.012788e+02	-5.776018e+01	1.590390e+02
1.308081e+02	9.900901e+01	-5.776018e+01	1.567692e+02
1.343434e+02	9.607746e+01	-5.776018e+01	1.538376e+02
1.378788e+02	9.247548e+01	-5.776018e+01	1.502357e+02
1.414141e+02	8.819812e+01	-5.776018e+01	1.459583e+02
1.449495e+02	8.324425e+01	-5.776018e+01	1.410044e+02
1.484848e+02	7.761660e+01	-5.776018e+01	1.353768e+02
1.520202e+02	7.132183e+01	-5.776018e+01	1.290820e+02
1.555556e+02	6.437056e+01	-5.776018e+01	1.221307e+02
1.590909e+02	5.677735e+01	-5.776018e+01	1.145375e+02
1.626263e+02	4.856075e+01	-5.776018e+01	1.063209e+02
1.661616e+02	3.974320e+01	-5.776018e+01	9.750338e+01
1.696970e+02	3.035102e+01	-5.776018e+01	8.811121e+01
1.732323e+02	2.041435e+01	-5.776018e+01	7.817453e+01
1.767677e+02	9.967004e+00	-5.776018e+01	6.772719e+01
1.803030e+02	-9.535960e-01	-5.776018e+01	5.680659e+01
1.838384e+02	-1.230657e+01	-5.776018e+01	4.545361e+01
1.873737e+02	-2.404774e+01	-5.776018e+01	3.371244e+01
1.909091e+02	-3.612978e+01	-5.776018e+01	2.163040e+01
1.944444e+02	-4.850244e+01	-5.776018e+01	9.257738e+00
1.979798e+02	-6.111273e+01	-5.776018e+01	3.352546e+00
2.015152e+02	-7.390513e+01	-5.776018e+01	1.614495e+01
2.050505e+02	-8.682187e+01	-5.776018e+01	2.906168e+01
2.085859e+02	-9.980315e+01	-5.776018e+01	4.204297e+01
2.121212e+02	-1.127874e+02	-5.776018e+01	5.502725e+01
2.156566e+02	-1.257117e+02	-5.776018e+01	6.795151e+01
2.191919e+02	-1.385118e+02	-5.776018e+01	8.075158e+01
2.227273e+02	-1.511226e+02	-5.776018e+01	9.336237e+01
